Hour ,$/kWh,$/MWh,,,,,,,,,,Settlement Point Price,,,Year,Mean,Min ,Max,Std Dev
5553,0.01824,18.24,,,,,,,,,,,,,,,,,
5554,0.02181,21.81,,,,,,,,,,,,,,,,,
5555,0.02417,24.17,,,,,,,,,,,,,,,,,
5556,0.02703,27.03,,,,,,,,,,,,,,,,,
5557,0.03157,31.57,,,,,,,,,,,,,,,,,
5558,0.04931,49.31,,,,,,,,,,,,,,,,,
5559,0.06605,66.05,,,,,,,,,,,,,,,,,
5560,0.08134,81.34,,,,,,,,,,,,,,,,,
5561,0.04046,40.46,,,,,,,,,,,,,,,,,
5562,0.03082,30.82,,,,,,,,,,,,,,,,,
5563,0.02658,26.58,,,,,,,,,,,,,,,,,
5564,0.02409,24.09,,,,,,,,,,,,,,,,,
5565,0.02099,20.99,,,,,,,,,,,,,,,,,
5566,0.01803,18.03,,,,,,,,,,,,,,,,,
5567,0.01552,15.52,,,,,,,,,,,,,,,,,
5568,0.01568,15.68,,,,,,,,,,,,,,,,,
5569,0.0139,13.9,,,,,,,,,,,,,,,,,
5570,0.01335,13.35,,,,,,,,,,,,,,,,,
5571,0.01288,12.88,,,,,,,,,,,,,,,,,
5572,0.01294,12.94,,,,,,,,,,,,,,,,,
5573,0.01356,13.56,,,,,,,,,,,,,,,,,
5574,0.01536,15.36,,,,,,,,,,,,,,,,,
5575,0.01542,15.42,,,,,,,,,,,,,,,,,
5576,0.01606,16.06,,,,,,,,,,,,,,,,,
5577,0.01834,18.34,,,,,,,,,,,,,,,,,
5578,0.02039,20.39,,,,,,,,,,,,,,,,,
5579,0.02286,22.86,,,,,,,,,,,,,,,,,
5580,0.02557,25.57,,,,,,,,,,,,,,,,,
5581,0.03032,30.32,,,,,,,,,,,,,,,,,
5582,0.03745,37.45,,,,,,,,,,,,,,,,,
5583,0.05933,59.33,,,,,,,,,,,,,,,,,
5584,0.06439,64.39,,,,,,,,,,,,,,,,,
5585,0.03729,37.29,,,,,,,,,,,,,,,,,
5586,0.02878,28.78,,,,,,,,,,,,,,,,,
5587,0.02593,25.93,,,,,,,,,,,,,,,,,
5588,0.02424,24.24,,,,,,,,,,,,,,,,,
5589,0.0204,20.4,,,,,,,,,,,,,,,,,
5590,0.01809,18.09,,,,,,,,,,,,,,,,,
5591,0.01635,16.35,,,,,,,,,,,,,,,,,
5592,0.01578,15.78,,,,,,,,,,,,,,,,,
5593,0.014,14,,,,,,,,,,,,,,,,,
5594,0.01331,13.31,,,,,,,,,,,,,,,,,
5595,0.01283,12.83,,,,,,,,,,,,,,,,,
5596,0.0129,12.9,,,,,,,,,,,,,,,,,
5597,0.0136,13.6,,,,,,,,,,,,,,,,,
5598,0.01502,15.02,,,,,,,,,,,,,,,,,
5599,0.01577,15.77,,,,,,,,,,,,,,,,,
5600,0.01675,16.75,,,,,,,,,,,,,,,,,
5601,0.01873,18.73,,,,,,,,,,,,,,,,,
5602,0.02023,20.23,,,,,,,,,,,,,,,,,
5603,0.02394,23.94,,,,,,,,,,,,,,,,,
5604,0.02578,25.78,,,,,,,,,,,,,,,,,
5605,0.03027,30.27,,,,,,,,,,,,,,,,,
5606,0.03827,38.27,,,,,,,,,,,,,,,,,
5607,0.05636,56.36,,,,,,,,,,,,,,,,,
5608,0.05513,55.13,,,,,,,,,,,,,,,,,
5609,0.03335,33.35,,,,,,,,,,,,,,,,,
5610,0.02754,27.54,,,,,,,,,,,,,,,,,
5611,0.02601,26.01,,,,,,,,,,,,,,,,,
5612,0.02343,23.43,,,,,,,,,,,,,,,,,
5613,0.02065,20.65,,,,,,,,,,,,,,,,,
5614,0.01839,18.39,,,,,,,,,,,,,,,,,
5615,0.01607,16.07,,,,,,,,,,,,,,,,,
5616,0.01592,15.92,,,,,,,,,,,,,,,,,
5617,0.01462,14.62,,,,,,,,,,,,,,,,,
5618,0.01385,13.85,,,,,,,,,,,,,,,,,
5619,0.01366,13.66,,,,,,,,,,,,,,,,,
5620,0.01363,13.63,,,,,,,,,,,,,,,,,
5621,0.01382,13.82,,,,,,,,,,,,,,,,,
5622,0.01655,16.55,,,,,,,,,,,,,,,,,
5623,0.01753,17.53,,,,,,,,,,,,,,,,,
5624,0.01846,18.46,,,,,,,,,,,,,,,,,
5625,0.01872,18.72,,,,,,,,,,,,,,,,,
5626,0.02156,21.56,,,,,,,,,,,,,,,,,
5627,0.02587,25.87,,,,,,,,,,,,,,,,,
5628,0.02989,29.89,,,,,,,,,,,,,,,,,
5629,0.03837,38.37,,,,,,,,,,,,,,,,,
5630,0.04587,45.87,,,,,,,,,,,,,,,,,
5631,0.06531,65.31,,,,,,,,,,,,,,,,,
5632,0.06702,67.02,,,,,,,,,,,,,,,,,
5633,0.04217,42.17,,,,,,,,,,,,,,,,,
5634,0.02995,29.95,,,,,,,,,,,,,,,,,
5635,0.02724,27.24,,,,,,,,,,,,,,,,,
5636,0.02483,24.83,,,,,,,,,,,,,,,,,
5637,0.02096,20.96,,,,,,,,,,,,,,,,,
5638,0.01784,17.84,,,,,,,,,,,,,,,,,
5639,0.01617,16.17,,,,,,,,,,,,,,,,,
5640,0.0156,15.6,,,,,,,,,,,,,,,,,
5641,0.01447,14.47,,,,,,,,,,,,,,,,,
5642,0.01387,13.87,,,,,,,,,,,,,,,,,
5643,0.0135,13.5,,,,,,,,,,,,,,,,,
5644,0.01329,13.29,,,,,,,,,,,,,,,,,
5645,0.01353,13.53,,,,,,,,,,,,,,,,,
5646,0.01514,15.14,,,,,,,,,,,,,,,,,
5647,0.01559,15.59,,,,,,,,,,,,,,,,,
5648,0.01649,16.49,,,,,,,,,,,,,,,,,
5649,0.01765,17.65,,,,,,,,,,,,,,,,,
5650,0.02071,20.71,,,,,,,,,,,,,,,,,
5651,0.02511,25.11,,,,,,,,,,,,,,,,,
5652,0.02929,29.29,,,,,,,,,,,,,,,,,
5653,0.03792,37.92,,,,,,,,,,,,,,,,,
5654,0.03612,36.12,,,,,,,,,,,,,,,,,
5655,0.04873,48.73,,,,,,,,,,,,,,,,,
5656,0.05225,52.25,,,,,,,,,,,,,,,,,
5657,0.03489,34.89,,,,,,,,,,,,,,,,,
5658,0.02701,27.01,,,,,,,,,,,,,,,,,
5659,0.02571,25.71,,,,,,,,,,,,,,,,,
5660,0.02443,24.43,,,,,,,,,,,,,,,,,
5661,0.02071,20.71,,,,,,,,,,,,,,,,,
5662,0.01874,18.74,,,,,,,,,,,,,,,,,
5663,0.01631,16.31,,,,,,,,,,,,,,,,,
5664,0.01581,15.81,,,,,,,,,,,,,,,,,
5665,0.01534,15.34,,,,,,,,,,,,,,,,,
5666,0.0143,14.3,,,,,,,,,,,,,,,,,
5667,0.01408,14.08,,,,,,,,,,,,,,,,,
5668,0.0143,14.3,,,,,,,,,,,,,,,,,
5669,0.01554,15.54,,,,,,,,,,,,,,,,,
5670,0.0186,18.6,,,,,,,,,,,,,,,,,
5671,0.01873,18.73,,,,,,,,,,,,,,,,,
5672,0.01924,19.24,,,,,,,,,,,,,,,,,
5673,0.02308,23.08,,,,,,,,,,,,,,,,,
5674,0.02465,24.65,,,,,,,,,,,,,,,,,
5675,0.03059,30.59,,,,,,,,,,,,,,,,,
5676,0.03313,33.13,,,,,,,,,,,,,,,,,
5677,0.03988,39.88,,,,,,,,,,,,,,,,,
5678,0.04779,47.79,,,,,,,,,,,,,,,,,
5679,0.06729,67.29,,,,,,,,,,,,,,,,,
5680,0.07192,71.92,,,,,,,,,,,,,,,,,
5681,0.0457,45.7,,,,,,,,,,,,,,,,,
5682,0.03301,33.01,,,,,,,,,,,,,,,,,
